area,item,base
Nigeria,Soyabeans,269463.6254416872
Nigeria,"Spices, Other",747675.8530242088
Nigeria,Sugar (Raw Equivalent),1993273.9401987894
Nigeria,Sugar beet,0.0
Nigeria,Sugar cane,1517000.0000000023
Nigeria,Sugar non-centrifugal,9000.000000000011
Nigeria,Sunflower seed,6875.21534934989
Nigeria,Sunflowerseed Cake,0.0
Nigeria,Sunflowerseed Oil,1581.3963845979506
Nigeria,Sweet potatoes,3868000.0
Nigeria,"Sweeteners, Other",101815.87455920619
Nigeria,Tea (including mate),8975.225061875084
Nigeria,Tobacco,26211.88332529726
Nigeria,Tomatoes and products,3839506.9999979557
Nigeria,"Vegetables, Other",10643506.999999635
Nigeria,Wheat and products,5564006.362071389
Nigeria,Wine,22790.903126095436
Nigeria,Wool (Clean Eq.),0.0
Nigeria,Yams,50053000.0
North Macedonia,Abaca,0.0
North Macedonia,"Alcohol, Non-Food",7119.845830272376
North Macedonia,Apples and products,106398.31087684951
North Macedonia,Asses,0.0
North Macedonia,Bananas,0.0
North Macedonia,Barley and products,162455.01521067542
North Macedonia,Beans,10995.895376049893
North Macedonia,Beer,70801.5622933209
North Macedonia,"Beverages, Alcoholic",5891.487934398075
North Macedonia,"Beverages, Fermented",0.0
North Macedonia,Bovine Meat,13970.133631477926
North Macedonia,Buffaloes,0.0
North Macedonia,"Butter, Ghee",5956.1172914317385
North Macedonia,"Camelids, other",0.0
North Macedonia,Camels,2.2404375335404247
North Macedonia,Cassava and products,0.0
North Macedonia,Cattle,20614.825374060754
North Macedonia,"Cereals, Other",944.0464521918798
North Macedonia,"Citrus, Other",0.0
North Macedonia,Cloves,0.0
North Macedonia,Cocoa Beans and products,996.1404529591156
North Macedonia,Coconut Oil,0.0
North Macedonia,Coconuts - Incl Copra,0.0
North Macedonia,Coffee and products,8989.75694908011
North Macedonia,Copra Cake,0.9549739430538058
North Macedonia,Cotton lint,708.1454138586251
North Macedonia,Cottonseed,0.0
North Macedonia,Cottonseed Cake,0.0
North Macedonia,Cottonseed Oil,0.0
North Macedonia,Dates,999.0
North Macedonia,Eggs,10378.783973640991
North Macedonia,"Fats, Animals, Raw",3979.9336681328145
North Macedonia,"Fish, Seafood",8029.136727972509
North Macedonia,Fodder crops,350598.9749366519
North Macedonia,"Fruits, Other",94139.01733874259
North Macedonia,Goats,1.9966642369673075
North Macedonia,Grapefruit and products,1997.9935198036853
North Macedonia,Grapes and products (excl wine),319794.179569479
North Macedonia,Grazing,1928917.0
North Macedonia,Groundnut Cake,0.0
North Macedonia,Groundnut Oil,0.0
North Macedonia,Groundnuts,6014.943129257667
North Macedonia,"Hard Fibres, Other",0.0
North Macedonia,Hides and skins,1773.1406772409327
North Macedonia,Honey,1000.0
North Macedonia,Hops,0.0
North Macedonia,Horses,0.0
North Macedonia,Jute,0.0
North Macedonia,Jute-Like Fibres,0.0
North Macedonia,"Lemons, Limes and products",7997.792397471183
North Macedonia,Maize Germ Oil,0.0
North Macedonia,Maize and products,214129.73390542658
North Macedonia,"Meat, Other",812.4651811972868
North Macedonia,Milk - Excluding Butter,532149.2611615516
North Macedonia,Millet and products,33.0
North Macedonia,Mules,1.9932668987054307
North Macedonia,Mutton & Goat Meat,2985.6145388336536
North Macedonia,Nuts and products,10716.755639768522
North Macedonia,Oats,7625.564733218123
North Macedonia,"Offals, Edible",5535.665482947442
North Macedonia,"Oil, palm fruit",0.0
North Macedonia,"Oilcrops Oil, Other",7648.666835651339
North Macedonia,"Oilcrops, Other",554.3634399326683
North Macedonia,"Oilseed Cakes, Other",0.0
North Macedonia,Olive Oil,1900.6069551155213
North Macedonia,Olives (including preserved),16274.281369557986
North Macedonia,Onions,67263.0
North Macedonia,"Oranges, Mandarines",23996.997012722823
North Macedonia,Palm Oil,10797.534737381753
North Macedonia,Palm kernels,0.0
North Macedonia,Palmkernel Cake,0.0
North Macedonia,Palmkernel Oil,0.0
North Macedonia,Peas,2000.0
North Macedonia,Pepper,0.0
North Macedonia,Pigmeat,28641.921677306404
North Macedonia,Pigs,144994.21404415727
North Macedonia,Pimento,4000.0
North Macedonia,Pineapples and products,998.6252839752393
North Macedonia,Plantains,27000.0
North Macedonia,Potatoes and products,213176.3999758706
North Macedonia,Poultry Birds,1767690.5011918652
North Macedonia,Poultry Meat,39567.864839224116
North Macedonia,"Pulses, Other and products",12285.629544075731
North Macedonia,Rabbits and hares,0.0
North Macedonia,Rape and Mustard Cake,243.52824738124926
North Macedonia,Rape and Mustard Oil,941.2871784765355
North Macedonia,Rape and Mustardseed,149.0
North Macedonia,Rice and products,20000.0
North Macedonia,Ricebran Oil,0.0
North Macedonia,"Rodents, other",0.0
North Macedonia,"Roots, Other",0.0
North Macedonia,Rubber,0.0
North Macedonia,Rye and products,10218.766891960402
North Macedonia,Seed cotton,0.0
North Macedonia,Sesame seed,1680.3509794434792
North Macedonia,Sesameseed Cake,321.7798286727975
North Macedonia,Sesameseed Oil,354.8046005629003
North Macedonia,Sheep,126374.058133982
North Macedonia,Silk,0.0
North Macedonia,Sisal,0.0
North Macedonia,"Soft-Fibres, Other",0.0
North Macedonia,Sorghum and products,36.0
North Macedonia,Soyabean Cake,27505.934964616146
North Macedonia,Soyabean Oil,0.0
North Macedonia,Soyabeans,1007.2600798354912
North Macedonia,"Spices, Other",2000.0
North Macedonia,Sugar (Raw Equivalent),74322.9050433579
North Macedonia,Sugar beet,4000.0
North Macedonia,Sugar cane,0.0
North Macedonia,Sugar non-centrifugal,0.0
North Macedonia,Sunflower seed,7959.274915277301
North Macedonia,Sunflowerseed Cake,14931.985840677044
North Macedonia,Sunflowerseed Oil,37930.2371684604
North Macedonia,Sweet potatoes,0.0
North Macedonia,"Sweeteners, Other",19120.211985077185
North Macedonia,Tea (including mate),997.8535734003465
North Macedonia,Tobacco,26904.151784979746
North Macedonia,Tomatoes and products,168505.9999995915
North Macedonia,"Vegetables, Other",618889.8185453555
North Macedonia,Wheat and products,321136.92905091174
North Macedonia,Wine,73999.99983484928
North Macedonia,Wool (Clean Eq.),776.305449209839
North Macedonia,Yams,0.0
Norway,Abaca,0.0
Norway,"Alcohol, Non-Food",62207.7584945649
Norway,Apples and products,63286.35582537061
Norway,Asses,7.275028850070846
Norway,Bananas,77998.99570690928
Norway,Barley and products,713106.302512865
Norway,Beans,998.9850977338989
Norway,Beer,338746.55763159285
Norway,"Beverages, Alcoholic",12199.002471655422
Norway,"Beverages, Fermented",8956.969920924748
Norway,Bovine Meat,102022.23831271456
Norway,Buffaloes,0.0
Norway,"Butter, Ghee",15429.35645180907
Norway,"Camelids, other",25.0
Norway,Camels,37.0
Norway,Cassava and products,1987.5912738028574
Norway,Cattle,288414.4405468132
Norway,"Cereals, Other",1912.6910276692936
Norway,"Citrus, Other",1832.3393600090958
Norway,Cloves,0.0
Norway,Cocoa Beans and products,3976.9058041021894
Norway,Coconut Oil,2890.9833982736845
Norway,Coconuts - Incl Copra,1002.4684687720604
Norway,Coffee and products,46991.04698795269
Norway,Copra Cake,2.890539899504013
Norway,Cotton lint,0.0
Norway,Cottonseed,0.0
Norway,Cottonseed Cake,0.0
Norway,Cottonseed Oil,0.0
Norway,Dates,998.0000000000002
Norway,Eggs,61881.09808000272
Norway,"Fats, Animals, Raw",12531.624599240993
Norway,"Fish, Seafood",2561281.198162768
Norway,Fodder crops,213978.52240864816
Norway,"Fruits, Other",116536.0936817083
Norway,Goats,27692.2026008244
Norway,Grapefruit and products,2996.917235374116
Norway,Grapes and products (excl wine),30994.99973758409
Norway,Grazing,9765508.0
Norway,Groundnut Cake,4.039866119412283
Norway,Groundnut Oil,997.9730927302543
Norway,Groundnuts,10974.063945374495
Norway,"Hard Fibres, Other",0.0
Norway,Hides and skins,12143.996827470082
Norway,Honey,3943.3124825658456
Norway,Hops,0.0
Norway,Horses,1040.4612736139052
Norway,Jute,0.0
Norway,Jute-Like Fibres,0.0
Norway,"Lemons, Limes and products",10998.781323329604
Norway,Maize Germ Oil,0.0
Norway,Maize and products,97164.03119380737
Norway,"Meat, Other",6467.326806737247
Norway,Milk - Excluding Butter,1647846.8983482725
Norway,Millet and products,0.0
Norway,Mules,77.99999353968512
Norway,Mutton & Goat Meat,24929.747869147683
Norway,Nuts and products,10984.931186108224
Norway,Oats,346243.8697794905
Norway,"Offals, Edible",11384.763337251667
Norway,"Oil, palm fruit",0.0
Norway,"Oilcrops Oil, Other",42299.01287390015
Norway,"Oilcrops, Other",2909.3636912856537
Norway,"Oilseed Cakes, Other",0.0
Norway,Olive Oil,4745.025078363822
Norway,Olives (including preserved),3000.8993049183437
Norway,Onions,37593.0
Norway,"Oranges, Mandarines",90999.99236900794
Norway,Palm Oil,1958.491591207276
Norway,Palm kernels,0.0
Norway,Palmkernel Cake,3417.822923380244
Norway,Palmkernel Oil,0.0
Norway,Peas,119563.05994523701
Norway,Pepper,999.6720513583094
Norway,Pigmeat,118628.92571637438
Norway,Pigs,1260341.714945461
Norway,Pimento,0.0
Norway,Pineapples and products,9994.257856601407
Norway,Plantains,0.0
Norway,Potatoes and products,426179.19112877006
Norway,Poultry Birds,56545532.11015405
Norway,Poultry Meat,92152.3853199471
Norway,"Pulses, Other and products",112483.75135832383
Norway,Rabbits and hares,14055.736704869598
Norway,Rape and Mustard Cake,182092.1518149931
Norway,Rape and Mustard Oil,504071.0061389308
Norway,Rape and Mustardseed,10398.221814618944
Norway,Rice and products,31797.489621374363
Norway,Ricebran Oil,0.0
Norway,"Rodents, other",0.0
Norway,"Roots, Other",0.0
Norway,Rubber,0.0
Norway,Rye and products,45870.81236198752
Norway,Seed cotton,0.0
Norway,Sesame seed,1553.9862861396366
Norway,Sesameseed Cake,0.0
Norway,Sesameseed Oil,0.0
Norway,Sheep,1209024.19470761
Norway,Silk,0.0
Norway,Sisal,0.0
Norway,"Soft-Fibres, Other",0.0
Norway,Sorghum and products,0.0
Norway,Soyabean Cake,309806.2302062869
Norway,Soyabean Oil,71079.41721399811
Norway,Soyabeans,356177.4278604918
Norway,"Spices, Other",2986.189024597161
Norway,Sugar (Raw Equivalent),143626.94949809765
Norway,Sugar beet,0.0
Norway,Sugar cane,0.0
Norway,Sugar non-centrifugal,0.0
Norway,Sunflower seed,10015.533014625476
Norway,Sunflowerseed Cake,49723.03078287983
Norway,Sunflowerseed Oil,6872.704284687751
Norway,Sweet potatoes,3999.6325568301672
Norway,"Sweeteners, Other",146539.08929775003
Norway,Tea (including mate),997.8697853031124
Norway,Tobacco,0.0
Norway,Tomatoes and products,60874.99999935782
Norway,"Vegetables, Other",365694.9999871377
Norway,Wheat and products,695522.1906001698
Norway,Wine,107971.81861493034
Norway,Wool (Clean Eq.),3612.836248010063
Norway,Yams,0.0
Oman,Abaca,0.0
Oman,"Alcohol, Non-Food",4957.79720141273
Oman,Apples and products,23583.954118168516
Oman,Asses,0.0
Oman,Bananas,45485.999288178995
Oman,Barley and products,169539.91771654182
Oman,Beans,4003.7517441419427
Oman,Beer,10158.475460124762
Oman,"Beverages, Alcoholic",4023.37211257169
Oman,"Beverages, Fermented",0.0
Oman,Bovine Meat,46938.981387458654
Oman,Buffaloes,0.0
Oman,"Butter, Ghee",4959.06878127702
Oman,"Camelids, other",0.0
Oman,Camels,66525.78583438552
Oman,Cassava and products,987.8193011355856
Oman,Cattle,118877.59970875079
Oman,"Cereals, Other",9549.329427102042
Oman,"Citrus, Other",935.2487683977135
Oman,Cloves,0.0
Oman,Cocoa Beans and products,0.0
Oman,Coconut Oil,968.29447318414
Oman,Coconuts - Incl Copra,6001.781952861439
Oman,Coffee and products,5666.748395414366
Oman,Copra Cake,1.8841085317734338
Oman,Cotton lint,0.0
Oman,Cottonseed,4966.507812352318
Oman,Cottonseed Cake,351.8330428291002
Oman,Cottonseed Oil,0.0
Oman,Dates,385393.69662140956
Oman,Eggs,47755.50050439684
Oman,"Fats, Animals, Raw",9520.60814539529
Oman,"Fish, Seafood",362163.18491155864
Oman,Fodder crops,418814.45631722326
Oman,"Fruits, Other",199609.59680322543
Oman,Goats,799630.7412342144
Oman,Grapefruit and products,996.7614159776089
Oman,Grapes and products (excl wine),15997.202451632465
Oman,Grazing,4404854.0
Oman,Groundnut Cake,0.0
Oman,Groundnut Oil,0.0
Oman,Groundnuts,3991.343982994049
Oman,"Hard Fibres, Other",0.0
Oman,Hides and skins,6366.9790060092255
Oman,Honey,2914.7776213440366
Oman,Hops,0.0
Oman,Horses,130.53265387004285
Oman,Jute,0.0
Oman,Jute-Like Fibres,0.0
Oman,"Lemons, Limes and products",17839.582039859142
Oman,Maize Germ Oil,15801.366141642822
Oman,Maize and products,413937.56688779104
Oman,"Meat, Other",13765.243083398544
Oman,Milk - Excluding Butter,570434.6229887428
Oman,Millet and products,4003.8746591624017
Oman,Mules,0.0
Oman,Mutton & Goat Meat,59968.598627552834
Oman,Nuts and products,9137.57883701038
Oman,Oats,3510.2713859031383
Oman,"Offals, Edible",14222.622341094951
Oman,"Oil, palm fruit",0.0
Oman,"Oilcrops Oil, Other",2607.939304155255
Oman,"Oilcrops, Other",0.0
Oman,"Oilseed Cakes, Other",0.0
Oman,Olive Oil,2822.425026659219
Oman,Olives (including preserved),5000.893779911917
Oman,Onions,81555.99735560875
Oman,"Oranges, Mandarines",99997.986767898
Oman,Palm Oil,147664.0544816522
Oman,Palm kernels,0.0
Oman,Palmkernel Cake,1166.9731701074606
Oman,Palmkernel Oil,0.0
Oman,Peas,5498.96323599621
Oman,Pepper,997.7300146273058
Oman,Pigmeat,1891.640140109501
Oman,Pigs,0.0
Oman,Pimento,2977.4038076213815
Oman,Pineapples and products,6713.779629071702
Oman,Plantains,998.9999999999998
Oman,Potatoes and products,152457.54327321087
Oman,Poultry Birds,8043771.376950115
Oman,Poultry Meat,98890.28115900671
Oman,"Pulses, Other and products",19383.24878296786
Oman,Rabbits and hares,975.1832254518666
Oman,Rape and Mustard Cake,1051.5416289904415
Oman,Rape and Mustard Oil,614.208990322448
Oman,Rape and Mustardseed,459.2195124822811
Oman,Rice and products,266587.73962274945
Oman,Ricebran Oil,0.0
Oman,"Rodents, other",0.0
Oman,"Roots, Other",946.5512133654175
Oman,Rubber,0.0
Oman,Rye and products,1038.4710837817343
Oman,Seed cotton,0.0
Oman,Sesame seed,1667.985120997601
Oman,Sesameseed Cake,0.0
Oman,Sesameseed Oil,0.0
Oman,Sheep,1040110.2464208269
Oman,Silk,0.0
Oman,Sisal,0.0
Oman,"Soft-Fibres, Other",0.0
Oman,Sorghum and products,149981.34959657467
Oman,Soyabean Cake,86261.57003379166
Oman,Soyabean Oil,13707.116281463532
Oman,Soyabeans,0.0
Oman,"Spices, Other",19942.600316133183
Oman,Sugar (Raw Equivalent),96697.17832506576
Oman,Sugar beet,0.0
Oman,Sugar cane,1000.0
Oman,Sugar non-centrifugal,0.0
Oman,Sunflower seed,866.4078998265753
Oman,Sunflowerseed Cake,833.9683559762409
Oman,Sunflowerseed Oil,22701.807680592465
Oman,Sweet potatoes,1012.5641974371265
Oman,"Sweeteners, Other",28135.86769906535
Oman,Tea (including mate),7986.739757211672
Oman,Tobacco,4596.061356377628
Oman,Tomatoes and products,376586.99757863476
Oman,"Vegetables, Other",635726.908655422
Oman,Wheat and products,676935.4476922713
Oman,Wine,983.0864280400899
Oman,Wool (Clean Eq.),0.0
Oman,Yams,942.6017017335611
Pakistan,Abaca,0.0
Pakistan,"Alcohol, Non-Food",563276.3729357237
Pakistan,Apples and products,671978.8377560074
Pakistan,Asses,0.0
Pakistan,Bananas,151000.0
Pakistan,Barley and products,54296.003695882086
Pakistan,Beans,377691.9650417083
Pakistan,Beer,8078.514070384714
Pakistan,"Beverages, Alcoholic",0.0
Pakistan,"Beverages, Fermented",37998.46709222027
Pakistan,Bovine Meat,2296332.9621802084
Pakistan,Buffaloes,7874298.639388455
Pakistan,"Butter, Ghee",1218740.231001728
Pakistan,"Camelids, other",0.0
Pakistan,Camels,51180.33884695341
Pakistan,Cassava and products,3923.6299278171396
Pakistan,Cattle,9055096.337918622
Pakistan,"Cereals, Other",77390.60270256829
Pakistan,"Citrus, Other",0.0
Pakistan,Cloves,1998.9999999999993
Pakistan,Cocoa Beans and products,991.536244066921
Pakistan,Coconut Oil,10605.081167752927
Pakistan,Coconuts - Incl Copra,113391.47758214196
Pakistan,Coffee and products,1856.2916850776833
Pakistan,Copra Cake,4459.629081368661
Pakistan,Cotton lint,2056048.8242636928
Pakistan,Cottonseed,2252999.9999999977
Pakistan,Cottonseed Cake,779994.9999999993
Pakistan,Cottonseed Oil,280999.9999999997
Pakistan,Dates,563669.0
Pakistan,Eggs,950749.8330839277
Pakistan,"Fats, Animals, Raw",221833.9663038672
Pakistan,"Fish, Seafood",683601.4861991723
Pakistan,Fodder crops,25000.0
Pakistan,"Fruits, Other",5599056.096761798
Pakistan,Goats,43054594.494675286
Pakistan,Grapefruit and products,0.0
Pakistan,Grapes and products (excl wine),179783.9572568742
Pakistan,Grazing,657906638.0
Pakistan,Groundnut Cake,31432.942234326438
Pakistan,Groundnut Oil,24496.550201709044
Pakistan,Groundnuts,133821.95847356343
Pakistan,"Hard Fibres, Other",0.0
Pakistan,Hides and skins,477448.71960656834
Pakistan,Honey,4000.0
Pakistan,Hops,0.0
Pakistan,Horses,101.23004447629356
Pakistan,Jute,67362.98549436165
Pakistan,Jute-Like Fibres,271.0
Pakistan,"Lemons, Limes and products",73000.0
Pakistan,Maize Germ Oil,987.888205645
Pakistan,Maize and products,8496940.124448108
Pakistan,"Meat, Other",5993.030920378923
Pakistan,Milk - Excluding Butter,60558335.10872855
Pakistan,Millet and products,266909.9717391213
Pakistan,Mules,2.9999792671189955
Pakistan,Mutton & Goat Meat,747970.0939470422
Pakistan,Nuts and products,59701.31156134012
Pakistan,Oats,4962.558665420616
Pakistan,"Offals, Edible",439623.142911055
Pakistan,"Oil, palm fruit",0.0
Pakistan,"Oilcrops Oil, Other",80570.79327026507
Pakistan,"Oilcrops, Other",601972.9023204889
Pakistan,"Oilseed Cakes, Other",126544.76981342155
Pakistan,Olive Oil,3823.5767361483295
Pakistan,Olives (including preserved),999.9961409361273
Pakistan,Onions,2251745.0
Pakistan,"Oranges, Mandarines",2226674.999981892
Pakistan,Palm Oil,3064866.8960572807
Pakistan,Palm kernels,0.0
Pakistan,Palmkernel Cake,171393.0382713622
Pakistan,Palmkernel Oil,5842.049138261724
Pakistan,Peas,578882.3839967261
Pakistan,Pepper,12966.674233862213
Pakistan,Pigmeat,0.0
Pakistan,Pigs,0.0
Pakistan,Pimento,149548.25578234196
Pakistan,Pineapples and products,13994.260800299087
Pakistan,Plantains,0.0
Pakistan,Potatoes and products,4596927.48449815
Pakistan,Poultry Birds,1400083864.6476634
Pakistan,Poultry Meat,1629450.8489086935
Pakistan,"Pulses, Other and products",872163.134979037
Pakistan,Rabbits and hares,985.9608270819684
Pakistan,Rape and Mustard Cake,340269.25944374857
Pakistan,Rape and Mustard Oil,218800.59463140846
Pakistan,Rape and Mustardseed,548331.5816739711
Pakistan,Rice and products,8944157.355644163
Pakistan,Ricebran Oil,4248.108899508882
Pakistan,"Rodents, other",0.0
Pakistan,"Roots, Other",224000.0
Pakistan,Rubber,0.0
Pakistan,Rye and products,0.0
Pakistan,Seed cotton,3454333.9999999963
Pakistan,Sesame seed,99007.59938607944
Pakistan,Sesameseed Cake,2052.9516931525295
Pakistan,Sesameseed Oil,1941.32547815842
Pakistan,Sheep,14985956.339238506
Pakistan,Silk,70.89060229195523
Pakistan,Sisal,0.0
Pakistan,"Soft-Fibres, Other",1161.5664453708325
Pakistan,Sorghum and products,98993.78832609352
Pakistan,Soyabean Cake,1294459.567346541
Pakistan,Soyabean Oil,382730.04617761605
Pakistan,Soyabeans,1501643.7813423197
Pakistan,"Spices, Other",190046.86996859737
Pakistan,Sugar (Raw Equivalent),5844468.680324838
Pakistan,Sugar beet,17000.0
Pakistan,Sugar cane,81008999.99999993
Pakistan,Sugar non-centrifugal,315999.99999999977
Pakistan,Sunflower seed,153363.36625669006
Pakistan,Sunflowerseed Cake,56282.72130293923
Pakistan,Sunflowerseed Oil,56048.48226245735
Pakistan,Sweet potatoes,14000.0
Pakistan,"Sweeteners, Other",132796.79919203126
Pakistan,Tea (including mate),245639.58116118316
Pakistan,Tobacco,135300.35009288107
Pakistan,Tomatoes and products,940972.9919094321
Pakistan,"Vegetables, Other",3655990.999994522
Pakistan,Wheat and products,28039691.62357187
Pakistan,Wine,0.0
Pakistan,Wool (Clean Eq.),43907.48177929487
Pakistan,Yams,2829.5763952644074
Panama,Abaca,0.0
Panama,"Alcohol, Non-Food",19522.366930363125
Panama,Apples and products,12980.177137758405
Panama,Asses,0.0
Panama,Bananas,368421.6830430834
Panama,Barley and products,40704.413665883236
Panama,Beans,12020.551326568217
Panama,Beer,248266.37007469748
Panama,"Beverages, Alcoholic",15507.350943040537
Panama,"Beverages, Fermented",0.0
