area,item,combined_shocks
United Republic of Tanzania,"Citrus, Other",46000.0
United Republic of Tanzania,Cloves,11000.0
United Republic of Tanzania,Cocoa Beans and products,10501.0
United Republic of Tanzania,Coconut Oil,13000.0
United Republic of Tanzania,Coconuts - Incl Copra,382000.0
United Republic of Tanzania,Coffee and products,62029.09234981943
United Republic of Tanzania,Copra Cake,7725.8387029811865
United Republic of Tanzania,Cotton lint,127473.00000000001
United Republic of Tanzania,Cottonseed,300000.0
United Republic of Tanzania,Cottonseed Cake,103005.0
United Republic of Tanzania,Cottonseed Oil,31049.999999999996
United Republic of Tanzania,Dates,2999.0
United Republic of Tanzania,Eggs,92000.00000000001
United Republic of Tanzania,"Fats, Animals, Raw",16000.0
United Republic of Tanzania,"Fish, Seafood",459043.7067923162
United Republic of Tanzania,Fodder crops,0.0
United Republic of Tanzania,"Fruits, Other",709960.9764462423
United Republic of Tanzania,Goats,3449957.271090035
United Republic of Tanzania,Grapefruit and products,0.0
United Republic of Tanzania,Grapes and products (excl wine),5000.0
United Republic of Tanzania,Grazing,181897119.0
United Republic of Tanzania,Groundnut Cake,17862.0
United Republic of Tanzania,Groundnut Oil,13999.999999999998
United Republic of Tanzania,Groundnuts,711618.081882808
United Republic of Tanzania,"Hard Fibres, Other",8337.0
United Republic of Tanzania,Hides and skins,113994.0
United Republic of Tanzania,Honey,31000.0
United Republic of Tanzania,Hops,0.0
United Republic of Tanzania,Horses,52.00000000000001
United Republic of Tanzania,Jute,0.0
United Republic of Tanzania,Jute-Like Fibres,0.0
United Republic of Tanzania,"Lemons, Limes and products",11000.0
United Republic of Tanzania,Maize Germ Oil,29999.999999999996
United Republic of Tanzania,Maize and products,6765863.388778378
United Republic of Tanzania,"Meat, Other",24000.0
United Republic of Tanzania,Milk - Excluding Butter,3225928.1661299504
United Republic of Tanzania,Millet and products,336663.00000000006
United Republic of Tanzania,Mules,0.0
United Republic of Tanzania,Mutton & Goat Meat,71999.99999999999
United Republic of Tanzania,Nuts and products,292089.2808294195
United Republic of Tanzania,Oats,0.0
United Republic of Tanzania,"Offals, Edible",93000.0
United Republic of Tanzania,"Oil, palm fruit",75991.0
United Republic of Tanzania,"Oilcrops Oil, Other",71996.27247095888
United Republic of Tanzania,"Oilcrops, Other",64000.0
United Republic of Tanzania,"Oilseed Cakes, Other",60603.0
United Republic of Tanzania,Olive Oil,0.0
United Republic of Tanzania,Olives (including preserved),0.0
United Republic of Tanzania,Onions,200793.0
United Republic of Tanzania,"Oranges, Mandarines",497917.93828076933
United Republic of Tanzania,Palm Oil,375021.35395400546
United Republic of Tanzania,Palm kernels,8675.350034115298
United Republic of Tanzania,Palmkernel Cake,4363.75298746734
United Republic of Tanzania,Palmkernel Oil,4000.0000000000005
United Republic of Tanzania,Peas,41771.94516237704
United Republic of Tanzania,Pepper,450.0
United Republic of Tanzania,Pigmeat,15000.000000000004
United Republic of Tanzania,Pigs,378812.0
United Republic of Tanzania,Pimento,7000.0
United Republic of Tanzania,Pineapples and products,369000.0
United Republic of Tanzania,Plantains,583172.0
United Republic of Tanzania,Potatoes and products,1080910.9526135223
United Republic of Tanzania,Poultry Birds,83270062.99321555
United Republic of Tanzania,Poultry Meat,89002.17387624213
United Republic of Tanzania,"Pulses, Other and products",506500.6443577625
United Republic of Tanzania,Rabbits and hares,0.0
United Republic of Tanzania,Rape and Mustard Cake,0.0
United Republic of Tanzania,Rape and Mustard Oil,0.0
United Republic of Tanzania,Rape and Mustardseed,0.0
United Republic of Tanzania,Rice and products,4528852.162196125
United Republic of Tanzania,Ricebran Oil,0.0
United Republic of Tanzania,"Rodents, other",0.0
United Republic of Tanzania,"Roots, Other",2000.0
United Republic of Tanzania,Rubber,0.0
United Republic of Tanzania,Rye and products,0.0
United Republic of Tanzania,Seed cotton,348958.0
United Republic of Tanzania,Sesame seed,712000.0000000001
United Republic of Tanzania,Sesameseed Cake,15972.000000000002
United Republic of Tanzania,Sesameseed Oil,22000.000000000007
United Republic of Tanzania,Sheep,1662120.3174624874
United Republic of Tanzania,Silk,0.0
United Republic of Tanzania,Sisal,36379.0
United Republic of Tanzania,"Soft-Fibres, Other",0.0
United Republic of Tanzania,Sorghum and products,772131.0019933084
United Republic of Tanzania,Soyabean Cake,32913.0
United Republic of Tanzania,Soyabean Oil,3998.390274024908
United Republic of Tanzania,Soyabeans,28298.710662430884
United Republic of Tanzania,"Spices, Other",5018.911365875948
United Republic of Tanzania,Sugar (Raw Equivalent),611755.7856016892
United Republic of Tanzania,Sugar beet,0.0
United Republic of Tanzania,Sugar cane,3619999.9999999995
United Republic of Tanzania,Sugar non-centrifugal,12999.999999999998
United Republic of Tanzania,Sunflower seed,1086802.8774807295
United Republic of Tanzania,Sunflowerseed Cake,386404.4764858766
United Republic of Tanzania,Sunflowerseed Oil,303678.6061826469
United Republic of Tanzania,Sweet potatoes,4435000.0
United Republic of Tanzania,"Sweeteners, Other",109816.65656142031
United Republic of Tanzania,Tea (including mate),46000.0
United Republic of Tanzania,Tobacco,37546.0
United Republic of Tanzania,Tomatoes and products,490700.54318407987
United Republic of Tanzania,"Vegetables, Other",2157437.4916387117
United Republic of Tanzania,Wheat and products,1122753.272368873
United Republic of Tanzania,Wine,4007.8111610175742
United Republic of Tanzania,Wool (Clean Eq.),7930.999999999998
United Republic of Tanzania,Yams,10000.0
United States of America,Abaca,0.0
United States of America,"Alcohol, Non-Food",48297880.56265296
United States of America,Apples and products,6140232.701052792
United States of America,Asses,62.00000000000001
United States of America,Bananas,3848471.4767211406
United States of America,Barley and products,4395349.065574364
United States of America,Beans,1642543.511662789
United States of America,Beer,25320733.640458517
United States of America,"Beverages, Alcoholic",1836257.4620717368
United States of America,"Beverages, Fermented",243655.72174987206
United States of America,Bovine Meat,13768483.994841585
United States of America,Buffaloes,31918.99999999999
United States of America,"Butter, Ghee",1030631.5183380916
United States of America,"Camelids, other",111.0
United States of America,Camels,128.0
United States of America,Cassava and products,218092.65361555916
United States of America,Cattle,33631845.781950444
United States of America,"Cereals, Other",574079.9070353836
United States of America,"Citrus, Other",97205.15959646169
United States of America,Cloves,2008.6666666666663
United States of America,Cocoa Beans and products,452657.90641627373
United States of America,Coconut Oil,437418.0253383914
United States of America,Coconuts - Incl Copra,79350.84430337358
United States of America,Coffee and products,1460537.9783845171
United States of America,Copra Cake,2815.0000000000005
United States of America,Cotton lint,3265968.0000000005
United States of America,Cottonseed,4486049.912919207
United States of America,Cottonseed Cake,457576.14306981873
United States of America,Cottonseed Oil,190181.43249669412
United States of America,Dates,72851.0
United States of America,Eggs,6619992.17710339
United States of America,"Fats, Animals, Raw",4318791.475893371
United States of America,"Fish, Seafood",9877319.917515704
United States of America,Fodder crops,264442430.74768257
United States of America,"Fruits, Other",7952150.34906441
United States of America,Goats,627252.9636054656
United States of America,Grapefruit and products,567464.6040821266
United States of America,Grapes and products (excl wine),6138148.900112199
United States of America,Grazing,1265068201.0
United States of America,Groundnut Cake,166384.06359063738
United States of America,Groundnut Oil,134249.70600814236
United States of America,Groundnuts,3131484.2125562103
United States of America,"Hard Fibres, Other",0.0
United States of America,Hides and skins,1139132.0
United States of America,Honey,258524.60015571455
United States of America,Hops,50342.09537861741
United States of America,Horses,160855.14157835845
United States of America,Jute,0.0
United States of America,Jute-Like Fibres,0.0
United States of America,"Lemons, Limes and products",2091548.0527740556
United States of America,Maize Germ Oil,1010967.542031905
United States of America,Maize and products,378548136.3595045
United States of America,"Meat, Other",310406.0995358301
United States of America,Milk - Excluding Butter,102241612.09160174
United States of America,Millet and products,212077.13724070505
United States of America,Mules,12702.0
United States of America,Mutton & Goat Meat,204429.0
United States of America,Nuts and products,3948710.3252978916
United States of America,Oats,3160402.761973883
United States of America,"Offals, Edible",1765068.2853494454
United States of America,"Oil, palm fruit",0.0
United States of America,"Oilcrops Oil, Other",1294501.682970148
United States of America,"Oilcrops, Other",399361.7749274605
United States of America,"Oilseed Cakes, Other",1059679.3619918884
United States of America,Olive Oil,438544.84035476815
United States of America,Olives (including preserved),190443.968146962
United States of America,Onions,4267880.0
United States of America,"Oranges, Mandarines",9725019.698423844
United States of America,Palm Oil,1428112.842150035
United States of America,Palm kernels,13.215622257631244
United States of America,Palmkernel Cake,0.0
United States of America,Palmkernel Oil,368096.5045352577
United States of America,Peas,1816597.276375178
United States of America,Pepper,80779.96498578401
United States of America,Pigmeat,13288590.844967343
United States of America,Pigs,131693388.04173242
United States of America,Pimento,155185.67692633258
United States of America,Pineapples and products,1559313.1944686272
United States of America,Plantains,380000.0
United States of America,Potatoes and products,21599426.00626877
United States of America,Poultry Birds,9648578243.734842
United States of America,Poultry Meat,23296213.78433214
United States of America,"Pulses, Other and products",900808.3259506613
United States of America,Rabbits and hares,179000.0
United States of America,Rape and Mustard Cake,4581445.182378815
United States of America,Rape and Mustard Oil,2488837.705984907
United States of America,Rape and Mustardseed,2525181.523414138
United States of America,Rice and products,11340271.90896575
United States of America,Ricebran Oil,0.0
United States of America,"Rodents, other",0.0
United States of America,"Roots, Other",196100.54842614778
United States of America,Rubber,0.0
United States of America,Rye and products,577894.4875092676
United States of America,Seed cotton,9227455.999999998
United States of America,Sesame seed,20391.422662172747
United States of America,Sesameseed Cake,840.9999999999999
United States of America,Sesameseed Oil,20126.320034692108
United States of America,Sheep,2368164.1458386392
United States of America,Silk,0.0
United States of America,Sisal,0.0
United States of America,"Soft-Fibres, Other",0.0
United States of America,Sorghum and products,10575327.66723098
United States of America,Soyabean Cake,46820935.87505213
United States of America,Soyabean Oil,11467587.41797747
United States of America,Soyabeans,132379848.98127745
United States of America,"Spices, Other",212445.3513717695
United States of America,Sugar (Raw Equivalent),12671909.386495344
United States of America,Sugar beet,30503842.822408754
United States of America,Sugar cane,32771127.886734474
United States of America,Sugar non-centrifugal,0.0
United States of America,Sunflower seed,1482023.5126442048
United States of America,Sunflowerseed Cake,264371.9755387046
United States of America,Sunflowerseed Oil,401037.1929272738
United States of America,Sweet potatoes,1565811.81599757
United States of America,"Sweeteners, Other",14902834.751364129
United States of America,Tea (including mate),151749.21930802014
United States of America,Tobacco,275289.0
United States of America,Tomatoes and products,13793308.366529452
United States of America,"Vegetables, Other",27200118.57633734
United States of America,Wheat and products,59154295.39489945
United States of America,Wine,3027605.8813264063
United States of America,Wool (Clean Eq.),11016.0
United States of America,Yams,35624.365875429045
Uruguay,Abaca,0.0
Uruguay,"Alcohol, Non-Food",42671.172173898776
Uruguay,Apples and products,37900.14380563325
Uruguay,Asses,0.0
Uruguay,Bananas,43000.27844387326
Uruguay,Barley and products,607125.1759282936
Uruguay,Beans,4008.6885252720376
Uruguay,Beer,140808.76152400384
Uruguay,"Beverages, Alcoholic",9018.540909156907
Uruguay,"Beverages, Fermented",1000.0
Uruguay,Bovine Meat,514200.87737826287
Uruguay,Buffaloes,0.0
Uruguay,"Butter, Ghee",23000.0
Uruguay,"Camelids, other",0.0
Uruguay,Camels,0.0
Uruguay,Cassava and products,2001.770200268246
Uruguay,Cattle,2126080.0041428166
Uruguay,"Cereals, Other",145875.52427943263
Uruguay,"Citrus, Other",0.0
Uruguay,Cloves,0.0
Uruguay,Cocoa Beans and products,0.0
Uruguay,Coconut Oil,0.0
Uruguay,Coconuts - Incl Copra,4017.521584472453
Uruguay,Coffee and products,3000.24145432203
Uruguay,Copra Cake,0.0
Uruguay,Cotton lint,0.0
Uruguay,Cottonseed,4007.3373773549974
Uruguay,Cottonseed Cake,16954.999999999996
Uruguay,Cottonseed Oil,99.99999999999997
Uruguay,Dates,0.0
Uruguay,Eggs,57999.999999999985
Uruguay,"Fats, Animals, Raw",33600.532660001605
Uruguay,"Fish, Seafood",75765.88068557534
Uruguay,Fodder crops,0.0
Uruguay,"Fruits, Other",43117.319004361605
Uruguay,Goats,0.0
Uruguay,Grapefruit and products,2010.7819287800992
Uruguay,Grapes and products (excl wine),98008.37720062227
Uruguay,Grazing,140967443.0
Uruguay,Groundnut Cake,7884.056943563731
Uruguay,Groundnut Oil,290.0
Uruguay,Groundnuts,5006.750060494164
Uruguay,"Hard Fibres, Other",0.0
Uruguay,Hides and skins,73762.00000000003
Uruguay,Honey,19035.0
Uruguay,Hops,0.0
Uruguay,Horses,36612.401898340875
Uruguay,Jute,0.0
Uruguay,Jute-Like Fibres,0.0
Uruguay,"Lemons, Limes and products",53219.05388951691
Uruguay,Maize Germ Oil,8044.553514249822
Uruguay,Maize and products,1027087.7900635755
Uruguay,"Meat, Other",10601.31512276227
Uruguay,Milk - Excluding Butter,2219482.4604022736
Uruguay,Millet and products,0.0
Uruguay,Mules,0.0
Uruguay,Mutton & Goat Meat,24000.000000000004
Uruguay,Nuts and products,997.8571193612332
Uruguay,Oats,51969.49914363667
Uruguay,"Offals, Edible",85198.14010463067
Uruguay,"Oil, palm fruit",0.0
Uruguay,"Oilcrops Oil, Other",22025.3794031099
Uruguay,"Oilcrops, Other",5160.091487621518
Uruguay,"Oilseed Cakes, Other",2632.0
Uruguay,Olive Oil,2748.0086238123617
Uruguay,Olives (including preserved),4002.5741004844303
Uruguay,Onions,30000.0
Uruguay,"Oranges, Mandarines",167632.6606222632
Uruguay,Palm Oil,17185.774647044374
Uruguay,Palm kernels,0.0
Uruguay,Palmkernel Cake,0.0
Uruguay,Palmkernel Oil,3000.038890947374
Uruguay,Peas,3000.0
Uruguay,Pepper,0.0
Uruguay,Pigmeat,50009.098614385766
Uruguay,Pigs,144786.0
Uruguay,Pimento,0.0
Uruguay,Pineapples and products,3002.819596653905
Uruguay,Plantains,998.9999999999995
Uruguay,Potatoes and products,116055.23874306836
Uruguay,Poultry Birds,29663000.000000004
Uruguay,Poultry Meat,77894.58012078391
Uruguay,"Pulses, Other and products",6405.63428536828
Uruguay,Rabbits and hares,262000.00000000006
Uruguay,Rape and Mustard Cake,27413.034370289086
Uruguay,Rape and Mustard Oil,18000.00000000001
Uruguay,Rape and Mustardseed,115988.84883689194
Uruguay,Rice and products,1595502.0267925272
Uruguay,Ricebran Oil,0.0
Uruguay,"Rodents, other",0.0
Uruguay,"Roots, Other",0.0
Uruguay,Rubber,0.0
Uruguay,Rye and products,0.0
Uruguay,Seed cotton,0.0
Uruguay,Sesame seed,0.0
Uruguay,Sesameseed Cake,0.0
Uruguay,Sesameseed Oil,0.0
Uruguay,Sheep,1044423.9105924743
Uruguay,Silk,0.0
Uruguay,Sisal,0.0
Uruguay,"Soft-Fibres, Other",0.0
Uruguay,Sorghum and products,103884.38588549772
Uruguay,Soyabean Cake,85660.80083146223
Uruguay,Soyabean Oil,22996.155427723337
Uruguay,Soyabeans,2093507.8738992054
Uruguay,"Spices, Other",0.0
Uruguay,Sugar (Raw Equivalent),146572.87467223615
Uruguay,Sugar beet,0.0
Uruguay,Sugar cane,390000.0
Uruguay,Sugar non-centrifugal,0.0
Uruguay,Sunflower seed,1000.0
Uruguay,Sunflowerseed Cake,59977.99999999998
Uruguay,Sunflowerseed Oil,21209.970301772126
Uruguay,Sweet potatoes,81699.2124547523
Uruguay,"Sweeteners, Other",37387.6834996731
Uruguay,Tea (including mate),33074.144095514384
Uruguay,Tobacco,7052.0
Uruguay,Tomatoes and products,40691.96156463569
Uruguay,"Vegetables, Other",153445.59621358308
Uruguay,Wheat and products,825242.7244964886
Uruguay,Wine,72838.49870264503
Uruguay,Wool (Clean Eq.),34468.99999999999
Uruguay,Yams,0.0
Uzbekistan,Abaca,0.0
Uzbekistan,"Alcohol, Non-Food",0.0
Uzbekistan,Apples and products,1360800.7104383616
Uzbekistan,Asses,0.0
Uzbekistan,Bananas,40003.68161177705
Uzbekistan,Barley and products,242244.05779048207
Uzbekistan,Beans,0.0
Uzbekistan,Beer,240995.3940798722
Uzbekistan,"Beverages, Alcoholic",88000.0
Uzbekistan,"Beverages, Fermented",0.0
Uzbekistan,Bovine Meat,1133998.0375622346
Uzbekistan,Buffaloes,0.0
Uzbekistan,"Butter, Ghee",97999.2575700098
Uzbekistan,"Camelids, other",0.0
Uzbekistan,Camels,8691.729766824084
Uzbekistan,Cassava and products,0.0
Uzbekistan,Cattle,5320401.0
Uzbekistan,"Cereals, Other",16898.50970843801
Uzbekistan,"Citrus, Other",10000.0
Uzbekistan,Cloves,0.0
Uzbekistan,Cocoa Beans and products,0.0
Uzbekistan,Coconut Oil,5007.358559411259
Uzbekistan,Coconuts - Incl Copra,1003.1646196291276
Uzbekistan,Coffee and products,18061.239952015643
Uzbekistan,Copra Cake,0.0
Uzbekistan,Cotton lint,828927.0
Uzbekistan,Cottonseed,1400000.0
Uzbekistan,Cottonseed Cake,456361.4121704661
Uzbekistan,Cottonseed Oil,185835.77607246191
Uzbekistan,Dates,2001.0000000000002
Uzbekistan,Eggs,437332.2724145159
Uzbekistan,"Fats, Animals, Raw",56530.65156596241
Uzbekistan,"Fish, Seafood",137807.18478323595
Uzbekistan,Fodder crops,4086466.0
Uzbekistan,"Fruits, Other",1838866.5650424303
Uzbekistan,Goats,3683.000000000002
Uzbekistan,Grapefruit and products,3000.0
Uzbekistan,Grapes and products (excl wine),1607778.7492022507
Uzbekistan,Grazing,120908387.0
Uzbekistan,Groundnut Cake,1.0
Uzbekistan,Groundnut Oil,1.0
Uzbekistan,Groundnuts,32000.0
Uzbekistan,"Hard Fibres, Other",0.0
Uzbekistan,Hides and skins,118467.00000000003
Uzbekistan,Honey,13000.0
Uzbekistan,Hops,0.0
Uzbekistan,Horses,32878.89750270116
Uzbekistan,Jute,19133.0
Uzbekistan,Jute-Like Fibres,0.0
Uzbekistan,"Lemons, Limes and products",7124.0538895169075
Uzbekistan,Maize Germ Oil,8000.0
Uzbekistan,Maize and products,558413.0019664887
Uzbekistan,"Meat, Other",9000.0
Uzbekistan,Milk - Excluding Butter,10959945.516353766
Uzbekistan,Millet and products,10000.0
Uzbekistan,Mules,0.0
Uzbekistan,Mutton & Goat Meat,221696.0
Uzbekistan,Nuts and products,90176.28503059261
Uzbekistan,Oats,6903.561120375445
Uzbekistan,"Offals, Edible",169769.0
